batch_id,plant_id,operator_shift,day_of_week,cement_brand,cement_kg_m3,slag_kg_m3,fly_ash_kg_m3,silica_fume_kg_m3,water_kg_m3,superplasticizer_kg_m3,fine_aggregate_kg_m3,coarse_aggregate_kg_m3,air_content_pct,slump_mm,mix_time_s,temperature_C,humidity_pct,curing_method,aggregate_type,nearby_traffic_count,sensor_noise_index,age_days,compressive_strength_mpa
353728,PLANT_02,day,2,B,249.8,0.0,9.6,12.36,197.3,5.0,450.0,927.1,10.0,59.0,60.0,17.6,72.0,water_cured,limestone,537,-0.426,28,89.78
325862,PLANT_02,day,0,B,473.3,172.0,60.3,12.71,176.6,4.06,841.9,863.9,4.76,94.0,189.0,23.2,49.0,air_cured,granite,2325,0.25,3,100.16
510206,PLANT_01,swing,0,A,328.3,125.6,71.1,6.33,146.3,3.07,831.2,875.5,1.55,161.0,117.0,15.5,92.0,air_cured,granite,4059,-0.939,7,107.62
151868,PLANT_04,night,0,C,427.8,69.5,49.5,5.61,195.5,4.86,693.8,938.9,,183.0,93.0,11.7,60.0,water_cured,basalt,293,1.777,28,110.0
689670,PLANT_01,night,3,A,392.6,2.9,29.3,0.0,134.1,6.74,758.8,1108.0,1.61,59.0,78.0,25.9,95.0,air_cured,basalt,4237,0.329,365,110.0
757470,PLANT_02,swing,4,A,293.5,37.6,23.7,0.86,182.1,5.25,684.2,1193.8,4.23,42.0,78.0,12.2,26.0,water_cured,granite,4677,-0.053,365,110.0
591430,PLANT_04,day,4,A,294.1,11.9,85.9,6.76,165.4,4.26,543.5,1165.3,3.91,51.0,189.0,15.0,35.0,sealed,limestone,30,0.606,180,110.0
493487,PLANT_01,day,5,C,431.2,55.4,45.8,4.64,163.8,7.24,950.0,761.5,2.12,102.0,131.0,19.9,64.0,steam_cured,granite,4119,0.693,28,110.0
166499,PLANT_02,day,1,A,432.4,67.0,0.0,14.46,179.3,0.65,802.5,848.5,6.68,,64.0,7.2,83.0,water_cured,gravel,361,-0.63,3,82.67
543354,PLANT_01,night,2,,198.6,31.2,0.0,1.36,157.3,1.78,823.5,1072.0,1.83,114.0,94.0,15.8,69.0,water_cured,gravel,4778,-1.195,14,79.65
831432,PLANT_03,swing,1,A,368.5,0.0,103.1,1.85,187.8,3.07,688.7,1162.1,1.69,129.0,209.0,15.2,63.0,steam_cured,gravel,4622,-0.477,7,92.2
118735,PLANT_03,day,3,A,321.5,167.3,2.7,0.0,176.4,6.84,843.9,844.6,2.86,87.0,133.0,17.9,70.0,steam_cured,basalt,3464,0.862,1,80.52
234230,PLANT_02,night,3,A,257.7,63.1,47.3,10.15,159.6,5.89,569.3,1005.7,1.16,182.0,74.0,18.2,65.0,water_cured,basalt,3651,-0.261,3,68.1
308659,PLANT_03,day,6,A,348.3,75.1,95.8,9.43,208.5,0.57,693.0,821.5,1.4,121.0,96.0,16.5,98.0,water_cured,granite,1016,-1.157,28,105.87
675101,PLANT_04,day,0,A,235.5,26.8,59.4,12.82,180.1,3.13,801.4,1018.7,3.34,86.0,115.0,18.6,56.0,air_cured,limestone,1552,0.161,14,72.15
355852,PLANT_03,swing,3,B,297.3,0.0,0.9,13.27,190.8,1.35,651.1,889.9,1.06,136.0,167.0,30.1,88.0,water_cured,gravel,2850,1.679,7,78.24
886939,PLANT_04,day,4,C,274.1,45.4,0.0,11.31,210.4,3.92,820.2,1005.6,2.86,98.0,116.0,36.3,52.0,water_cured,limestone,2464,-0.07,56,103.95
566789,PLANT_02,day,6,A,295.0,32.2,119.1,11.65,210.0,5.8,753.4,810.3,4.03,141.0,194.0,23.4,60.0,water_cured,basalt,1492,-1.668,28,102.49
399030,PLANT_01,day,0,A,325.0,89.0,0.0,9.88,189.5,5.95,743.1,751.3,1.56,240.0,132.0,17.6,48.0,water_cured,granite,4712,-0.869,56,106.04
470944,PLANT_01,day,6,B,258.9,99.8,10.1,11.11,167.4,4.54,640.8,1250.0,1.8,10.0,54.0,13.5,80.0,sealed,granite,3159,-0.542,14,87.73
448936,PLANT_03,swing,1,B,440.1,92.1,51.8,0.0,139.3,3.15,764.5,989.7,2.32,177.0,145.0,14.7,87.0,water_cured,granite,2427,-0.005,28,110.0
501368,PLANT_04,day,1,B,364.5,104.4,25.2,0.0,180.2,3.81,932.6,1250.0,1.05,44.0,113.0,18.2,62.0,water_cured,granite,4760,0.516,7,82.6
318529,PLANT_02,swing,0,A,455.6,149.2,60.8,0.0,202.4,5.37,739.3,1191.3,1.52,83.0,101.0,27.8,75.0,air_cured,basalt,3901,0.77,28,110.0
290296,PLANT_01,swing,6,A,318.8,71.4,0.0,15.16,183.9,8.69,781.2,751.0,1.0,110.0,138.0,12.6,67.0,air_cured,granite,4626,-0.126,7,68.35
381739,PLANT_01,day,2,,291.6,110.5,25.5,0.0,120.0,1.63,797.4,1030.6,1.0,126.0,110.0,22.3,76.0,water_cured,gravel,513,-0.932,7,95.98
398790,PLANT_03,day,1,A,453.1,77.2,65.5,0.02,196.8,7.18,594.1,798.8,1.99,86.0,129.0,16.2,86.0,steam_cured,limestone,296,-1.696,28,110.0
919340,PLANT_01,day,2,A,289.5,0.0,65.6,5.05,198.3,4.49,705.4,938.5,2.72,120.0,100.0,26.5,44.0,sealed,gravel,4548,0.21,14,85.39
400145,PLANT_01,day,2,,317.5,41.5,9.2,0.0,167.5,5.64,702.1,716.1,2.73,79.0,99.0,17.2,46.0,water_cured,gravel,3001,-1.721,7,87.64
657697,PLANT_02,day,5,B,380.4,2.3,0.0,8.04,199.7,4.37,486.3,759.6,1.26,78.0,177.0,14.5,55.0,steam_cured,gravel,1149,1.704,90,110.0
493580,PLANT_02,day,6,B,243.4,62.7,44.6,0.0,190.7,6.81,806.8,860.3,1.28,18.0,125.0,15.0,57.0,water_cured,granite,4154,1.101,3,68.0
623816,PLANT_03,day,1,B,379.8,6.5,0.0,0.0,157.9,4.66,617.5,903.6,1.42,72.0,138.0,32.0,69.0,water_cured,granite,2527,1.426,28,109.31
903884,PLANT_03,day,2,B,370.8,83.3,92.8,6.59,206.8,2.7,794.8,985.4,2.12,198.0,98.0,19.5,65.0,water_cured,granite,1018,-0.247,28,106.52
491902,PLANT_03,day,0,B,418.9,104.0,42.1,0.0,143.3,4.9,636.6,834.9,1.0,96.0,174.0,27.4,61.0,steam_cured,limestone,1920,0.048,14,110.0
888382,PLANT_03,swing,2,C,392.3,116.2,3.6,15.39,173.6,6.25,944.6,1000.9,1.0,172.0,129.0,22.2,64.0,steam_cured,gravel,3434,-1.235,28,110.0
470943,PLANT_01,day,3,A,421.0,139.1,0.0,5.37,171.1,4.0,689.4,1139.0,2.37,178.0,107.0,24.0,69.0,air_cured,limestone,837,0.823,3,88.26
974500,PLANT_03,day,4,A,322.3,0.0,6.5,14.06,154.4,0.0,931.3,1018.3,1.32,23.0,187.0,17.2,51.0,sealed,limestone,2748,-1.609,56,110.0
396197,PLANT_03,swing,1,A,269.6,0.0,0.0,7.86,182.6,3.77,701.0,970.6,2.74,30.0,107.0,19.0,27.0,water_cured,basalt,308,-0.255,7,74.95
907668,PLANT_03,swing,4,A,477.7,211.0,57.3,4.9,207.8,4.2,714.1,1027.8,6.89,105.0,128.0,12.4,49.0,sealed,limestone,272,-0.972,7,110.0
955529,PLANT_03,day,1,C,223.1,105.5,0.0,0.0,206.2,3.91,892.3,779.1,1.36,180.0,79.0,12.7,85.0,water_cured,basalt,2728,1.451,14,83.61
616479,PLANT_02,swing,3,A,230.1,62.3,53.0,12.43,193.1,3.01,619.1,1113.3,2.9,94.0,96.0,18.1,20.0,steam_cured,gravel,4017,0.38,90,103.74
387373,PLANT_03,swing,3,B,369.6,51.8,59.2,8.53,132.6,6.65,725.5,812.3,1.0,171.0,157.0,17.4,85.0,air_cured,limestone,2589,0.251,56,110.0
491254,PLANT_01,day,0,C,443.7,46.9,78.5,21.68,141.6,0.0,779.3,1197.3,1.57,76.0,118.0,18.7,55.0,water_cured,limestone,3207,-0.338,180,110.0
711956,PLANT_01,swing,6,A,343.3,0.0,46.3,11.63,179.2,4.19,764.4,1087.9,2.27,194.0,124.0,25.1,80.0,air_cured,granite,3622,0.701,28,98.78
290620,PLANT_01,swing,5,A,400.0,7.5,85.6,1.82,174.1,4.22,724.7,1057.9,1.0,201.0,116.0,32.7,47.0,water_cured,limestone,4334,1.507,28,110.0
539038,PLANT_04,day,5,B,190.3,43.8,97.4,7.32,162.5,8.19,709.6,1064.0,5.01,68.0,118.0,12.8,20.0,water_cured,granite,1862,1.543,28,85.35
756539,PLANT_01,day,2,B,295.0,10.6,46.6,8.38,222.6,3.97,813.1,979.7,1.09,80.0,99.0,22.4,50.0,water_cured,gravel,2341,2.574,90,105.51
692237,PLANT_04,day,5,B,198.8,17.8,49.3,14.3,177.6,4.89,739.4,869.9,3.65,69.0,102.0,15.6,63.0,air_cured,granite,1268,-1.031,28,79.05
724316,PLANT_03,day,6,A,384.6,190.7,9.9,15.57,188.6,4.25,826.3,848.2,3.07,135.0,108.0,8.1,72.0,sealed,limestone,3835,-0.618,28,106.63
111218,PLANT_03,night,3,A,221.7,36.2,0.0,3.7,199.7,4.19,763.1,1225.2,5.77,211.0,108.0,36.3,40.0,sealed,granite,392,0.76,28,75.08
464633,PLANT_01,night,3,,240.6,65.3,92.7,0.0,176.4,7.53,791.5,994.5,1.0,94.0,141.0,19.2,72.0,water_cured,limestone,1324,0.008,28,97.69
582044,PLANT_03,swing,0,C,366.0,63.3,62.3,0.0,239.8,1.78,844.7,823.9,2.53,161.0,139.0,17.1,65.0,air_cured,limestone,985,0.304,7,86.58
993557,PLANT_01,swing,0,C,404.3,82.4,65.9,0.0,151.5,2.67,685.9,1052.3,1.93,157.0,190.0,26.0,54.0,sealed,gravel,3277,-1.508,28,110.0
157992,PLANT_01,day,4,B,318.9,23.7,8.4,0.27,159.8,5.51,841.7,1028.0,1.0,30.0,153.0,36.6,67.0,water_cured,gravel,351,0.807,14,93.73
125998,PLANT_04,day,5,A,369.9,118.6,108.1,17.03,151.4,4.51,702.8,933.9,1.81,49.0,88.0,21.9,67.0,sealed,basalt,4513,-0.493,56,110.0
934194,PLANT_01,day,1,A,367.6,74.4,24.7,17.16,214.1,3.43,565.9,854.3,1.66,,95.0,37.5,74.0,water_cured,basalt,1551,0.414,28,110.0
704228,PLANT_03,day,2,A,314.9,0.0,0.0,12.68,195.1,3.86,683.8,1083.0,1.0,192.0,166.0,19.6,69.0,water_cured,basalt,4619,-0.194,56,100.33
410380,PLANT_02,swing,2,B,253.4,44.1,9.2,14.84,161.4,5.83,640.5,1112.4,1.72,70.0,151.0,26.9,67.0,water_cured,basalt,1417,-1.102,28,95.99
296990,PLANT_01,day,4,B,369.5,40.5,105.7,0.0,153.4,4.97,761.3,1025.1,1.6,211.0,173.0,14.1,98.0,water_cured,granite,275,1.694,56,110.0
655816,PLANT_04,swing,0,A,372.9,38.0,0.0,0.0,209.6,2.57,688.6,990.0,1.37,106.0,120.0,14.2,30.0,air_cured,limestone,1583,0.603,7,76.2
850275,PLANT_03,swing,6,A,392.6,78.0,1.2,0.0,184.0,4.48,734.1,870.5,2.59,198.0,110.0,21.9,42.0,water_cured,limestone,85,-0.019,90,110.0
611813,PLANT_03,day,5,B,351.8,84.9,165.4,0.0,210.3,3.9,831.6,1047.2,3.4,149.0,135.0,29.1,85.0,water_cured,limestone,4068,-1.002,28,110.0
668028,PLANT_04,night,2,A,248.2,78.4,77.3,0.0,173.5,4.94,883.4,891.1,1.1,65.0,74.0,16.3,39.0,water_cured,granite,4980,0.743,14,87.37
320539,PLANT_02,day,2,C,378.3,68.6,2.0,0.95,187.8,3.36,752.2,801.9,1.86,193.0,112.0,26.4,81.0,water_cured,limestone,3281,0.467,14,101.66
769756,PLANT_02,swing,5,A,329.9,54.7,0.0,6.33,182.5,1.58,839.4,1137.6,5.67,230.0,238.0,22.5,71.0,water_cured,granite,2101,-0.914,14,87.46
304345,PLANT_03,day,5,C,296.2,0.0,0.0,6.08,159.4,5.34,700.5,835.8,1.85,29.0,107.0,17.9,41.0,sealed,granite,4679,0.457,28,93.45
334880,PLANT_02,day,1,A,309.4,92.8,39.4,0.0,171.4,5.1,548.1,714.4,1.07,87.0,119.0,25.0,83.0,sealed,basalt,946,-0.113,56,110.0
657210,PLANT_04,swing,3,B,281.7,76.9,67.8,9.55,145.4,6.83,590.3,1163.3,1.0,181.0,112.0,14.4,86.0,water_cured,granite,3212,0.419,180,110.0
623053,PLANT_01,day,6,C,392.2,0.0,103.3,0.0,187.4,1.37,698.5,735.8,2.97,153.0,203.0,27.1,66.0,air_cured,basalt,2350,0.524,28,108.4
918578,PLANT_02,day,3,A,230.7,65.4,0.0,5.08,194.0,3.86,807.5,925.4,1.15,48.0,79.0,18.3,63.0,water_cured,granite,4817,-0.666,28,82.88
676370,PLANT_01,night,2,B,260.5,85.6,0.0,0.0,199.8,3.54,698.8,826.6,1.0,49.0,152.0,25.0,88.0,water_cured,gravel,2000,0.454,28,90.07
563334,PLANT_04,swing,5,A,307.0,114.4,29.6,13.71,191.7,3.21,850.4,878.7,2.83,10.0,104.0,21.4,34.0,water_cured,basalt,4046,1.453,56,108.79
746644,PLANT_02,day,1,A,443.0,78.1,160.4,5.17,171.8,0.92,921.5,1250.0,1.0,54.0,96.0,20.6,78.0,steam_cured,granite,3963,0.687,56,110.0
955857,PLANT_04,day,5,A,403.8,67.7,74.9,10.43,213.8,1.87,622.3,965.8,,143.0,67.0,5.0,39.0,water_cured,limestone,2777,0.011,14,96.48
706867,PLANT_02,day,5,A,215.1,102.1,51.8,0.0,197.3,4.54,950.0,1030.4,1.0,145.0,219.0,16.0,75.0,air_cured,basalt,757,0.058,180,104.22
859374,PLANT_03,swing,4,A,424.6,33.1,0.0,6.4,209.7,3.0,540.2,1090.7,1.0,156.0,155.0,13.0,63.0,water_cured,granite,3482,1.54,28,104.06
334192,PLANT_01,night,3,C,424.5,72.7,0.0,9.58,211.3,2.35,923.4,889.4,1.0,221.0,75.0,23.9,64.0,sealed,limestone,3195,1.488,56,110.0
390102,PLANT_01,day,0,C,247.8,15.8,36.7,0.0,171.9,6.86,716.3,1130.5,1.02,103.0,77.0,18.4,95.0,water_cured,basalt,2077,-1.067,180,110.0
704148,PLANT_03,day,4,A,180.0,111.1,30.5,14.34,184.7,8.75,694.4,1032.6,4.27,119.0,96.0,8.3,37.0,air_cured,granite,1019,0.505,56,85.39
154432,PLANT_01,day,4,B,324.9,0.0,22.9,0.0,194.4,3.89,719.1,1085.5,9.63,76.0,143.0,24.0,78.0,,basalt,1585,-0.26,7,87.33
899088,PLANT_01,swing,2,B,408.6,94.9,17.9,6.69,146.3,1.0,632.0,878.5,1.74,149.0,115.0,18.8,64.0,water_cured,limestone,3716,-1.246,28,110.0
397442,PLANT_01,day,0,A,441.4,51.0,1.3,19.3,146.8,4.79,885.2,1042.2,1.51,187.0,87.0,19.6,67.0,water_cured,granite,2655,0.83,7,108.26
972674,PLANT_03,day,2,A,269.0,103.1,0.0,12.64,142.5,0.0,643.9,978.7,3.42,125.0,117.0,23.2,80.0,water_cured,granite,4896,0.557,56,109.13
367811,PLANT_02,swing,2,B,452.6,7.1,97.5,0.0,172.3,1.3,657.9,1138.2,2.75,35.0,187.0,21.8,80.0,water_cured,gravel,1411,-0.591,14,110.0
427477,PLANT_04,swing,3,A,180.0,54.9,0.0,3.58,166.7,4.83,568.3,904.4,3.92,89.0,148.0,34.1,76.0,water_cured,granite,4410,-0.257,28,86.39
288982,PLANT_02,day,4,A,304.2,53.3,22.6,14.87,139.1,1.23,639.6,1250.0,2.56,38.0,64.0,26.4,49.0,water_cured,limestone,4214,1.172,90,110.0
468474,PLANT_03,swing,5,A,300.8,73.9,33.2,0.0,178.7,3.41,643.0,1027.4,4.29,,83.0,20.5,76.0,sealed,gravel,2397,-0.405,7,87.68
380296,PLANT_01,day,0,B,410.7,0.0,66.8,2.12,172.6,1.03,635.6,962.5,2.46,226.0,115.0,22.3,79.0,water_cured,gravel,3194,-0.599,28,109.53
394323,PLANT_02,swing,0,A,420.9,85.0,0.0,1.9,204.6,4.11,700.7,946.1,5.68,68.0,126.0,18.5,74.0,,granite,1943,-1.132,28,108.35
176345,PLANT_02,day,1,A,396.8,0.0,79.0,9.56,225.3,6.25,597.4,979.0,3.36,113.0,190.0,16.6,76.0,sealed,gravel,4942,0.568,28,103.29
800558,PLANT_03,day,2,A,235.5,13.3,8.9,0.0,186.4,2.77,895.4,892.0,5.34,73.0,120.0,26.2,67.0,water_cured,granite,3826,-1.45,7,58.11
490954,PLANT_03,night,3,A,390.4,0.0,27.7,10.01,157.6,3.96,703.2,1073.3,1.51,53.0,145.0,31.3,44.0,sealed,basalt,500,-1.451,1,74.64
492733,PLANT_02,day,3,B,365.6,95.6,108.9,0.02,191.2,2.37,761.1,978.3,1.68,73.0,56.0,18.8,58.0,water_cured,limestone,1115,-0.237,28,109.97
489115,PLANT_03,night,5,B,213.0,72.0,0.0,4.91,175.2,2.51,814.8,1250.0,2.34,133.0,104.0,23.8,57.0,sealed,limestone,1116,-0.626,28,82.39
141052,PLANT_02,swing,6,C,185.3,75.1,67.4,3.2,169.0,2.34,942.7,919.3,2.44,188.0,153.0,13.6,66.0,sealed,granite,584,-1.364,28,88.63
932959,PLANT_03,day,2,A,402.7,131.0,80.2,9.8,153.5,5.57,820.1,963.1,1.93,53.0,232.0,24.5,58.0,steam_cured,granite,4304,-1.104,7,101.88
764843,PLANT_04,swing,6,A,317.4,32.6,48.9,4.83,163.4,1.17,692.7,919.2,2.08,134.0,75.0,13.5,98.0,sealed,limestone,3710,-1.669,28,99.86
875083,PLANT_01,swing,1,A,240.0,83.5,29.7,16.52,170.6,3.34,602.0,1241.7,1.64,91.0,113.0,21.4,73.0,water_cured,limestone,3747,0.153,28,97.9
894638,PLANT_02,day,2,A,315.4,53.6,130.7,12.92,195.1,4.82,757.2,777.6,2.33,39.0,65.0,23.1,64.0,air_cured,basalt,2650,-1.313,14,92.02
458428,PLANT_04,day,5,C,355.5,45.3,34.4,0.0,187.8,5.82,836.9,993.1,1.4,125.0,112.0,29.2,70.0,air_cured,limestone,1114,-1.246,56,110.0
722101,PLANT_03,day,3,A,324.2,121.9,44.2,15.92,220.6,4.88,735.6,1023.8,4.18,59.0,173.0,5.6,73.0,air_cured,limestone,2995,-0.157,14,88.05
482110,PLANT_01,day,1,B,221.4,164.5,19.9,7.56,191.9,3.85,727.2,822.1,3.23,99.0,166.0,31.2,98.0,water_cured,granite,2803,-0.233,28,99.45
137587,PLANT_02,swing,4,A,462.0,26.3,41.8,6.36,185.6,2.86,743.5,1250.0,2.35,199.0,118.0,28.5,73.0,sealed,limestone,3082,0.096,90,110.0
923454,PLANT_01,day,3,C,400.3,95.9,78.4,11.79,167.3,5.85,514.3,849.7,1.0,38.0,110.0,23.7,58.0,air_cured,limestone,878,1.933,28,110.0
231397,PLANT_04,night,0,A,306.5,67.6,22.6,0.0,149.1,2.27,736.1,984.7,1.0,82.0,298.0,17.9,47.0,air_cured,basalt,3651,-0.652,28,92.77
607228,PLANT_02,day,3,B,309.3,68.2,0.0,0.0,160.8,2.3,800.6,1215.8,2.08,102.0,111.0,27.5,69.0,water_cured,limestone,1255,-2.981,3,73.55
331710,PLANT_01,day,0,A,355.2,63.6,58.1,5.2,157.5,6.7,715.0,927.5,1.0,75.0,99.0,33.2,98.0,air_cured,granite,4542,0.864,7,100.17
842318,PLANT_02,swing,4,A,250.9,31.7,0.0,0.15,120.0,4.72,843.6,1000.1,2.95,125.0,99.0,18.2,62.0,water_cured,limestone,741,-1.295,7,85.01
467981,PLANT_03,swing,2,A,352.6,0.0,68.4,21.59,149.8,4.79,847.3,931.7,1.0,158.0,72.0,30.2,48.0,water_cured,gravel,283,0.707,56,110.0
420941,PLANT_02,swing,5,A,236.8,134.4,34.9,0.0,215.1,,664.6,972.5,6.31,63.0,140.0,26.9,83.0,air_cured,limestone,836,-0.937,56,99.92
876070,PLANT_01,day,1,B,325.1,11.8,77.4,5.32,184.2,3.81,768.6,1131.4,1.0,64.0,151.0,28.8,67.0,water_cured,granite,2458,0.022,7,79.17
149339,PLANT_02,swing,4,B,248.2,36.7,0.0,6.54,165.6,1.12,724.7,921.0,3.94,92.0,149.0,25.5,36.0,water_cured,basalt,3210,-0.375,7,81.93
785513,PLANT_01,swing,1,B,251.7,37.9,10.9,14.85,185.0,4.5,496.9,650.0,1.59,70.0,157.0,20.2,69.0,air_cured,gravel,3176,-0.49,14,74.5
734339,PLANT_04,day,2,B,445.2,6.9,19.7,0.0,126.2,3.96,699.4,975.4,1.0,169.0,97.0,11.8,86.0,steam_cured,limestone,2445,-1.801,28,110.0
503920,PLANT_02,swing,3,B,334.1,63.2,0.0,0.0,182.1,2.28,606.6,988.8,1.68,163.0,113.0,16.7,27.0,water_cured,basalt,4816,-0.581,28,99.88
518229,PLANT_01,day,1,B,344.5,47.6,85.0,16.16,206.9,1.82,734.7,1007.4,4.98,57.0,179.0,24.8,78.0,steam_cured,limestone,1146,-1.174,28,104.7
654815,PLANT_03,swing,6,A,189.2,10.6,0.0,5.64,172.0,3.91,795.1,954.3,1.57,41.0,102.0,18.7,42.0,water_cured,basalt,3579,0.317,90,93.7
649707,PLANT_02,day,3,A,288.2,58.2,84.4,11.48,130.7,1.28,696.1,859.2,4.69,78.0,99.0,6.7,61.0,sealed,limestone,4348,2.031,14,103.31
827565,PLANT_01,day,1,C,362.3,48.2,54.1,11.85,164.7,3.71,621.0,945.7,1.97,192.0,170.0,15.9,56.0,water_cured,limestone,3533,-0.09,28,110.0
493237,PLANT_01,day,6,A,343.6,101.0,26.1,13.24,207.0,3.47,745.7,1227.1,3.18,197.0,91.0,12.3,85.0,sealed,granite,2085,1.689,28,101.35
775846,PLANT_01,day,5,C,180.0,0.0,50.5,1.98,181.5,3.76,950.0,974.1,1.21,88.0,80.0,21.9,83.0,water_cured,limestone,1581,-1.809,14,75.92
365230,PLANT_01,swing,6,C,344.5,5.7,49.3,0.0,139.5,4.81,481.0,1071.4,1.01,152.0,83.0,26.1,41.0,steam_cured,limestone,2439,0.174,90,110.0
758601,PLANT_04,day,1,B,355.7,89.9,17.0,0.0,234.2,5.24,745.6,835.3,1.0,57.0,309.0,21.6,29.0,sealed,limestone,4211,-0.415,3,83.01
990490,PLANT_02,night,4,B,419.9,14.8,48.4,0.0,143.7,2.58,660.2,939.2,2.36,116.0,171.0,9.7,38.0,steam_cured,gravel,3442,-0.75,56,110.0
188691,PLANT_03,day,5,A,284.1,0.3,67.9,5.5,168.9,5.74,673.1,839.9,2.82,93.0,149.0,17.4,73.0,steam_cured,granite,1346,-2.065,56,99.53
575314,PLANT_01,day,6,B,180.0,17.5,0.0,0.0,149.1,3.56,708.5,1161.1,1.65,87.0,86.0,12.7,24.0,steam_cured,granite,579,0.425,90,90.8
766109,PLANT_02,day,0,A,260.2,44.4,50.6,0.0,149.1,7.51,682.2,762.2,1.12,44.0,143.0,19.1,53.0,air_cured,gravel,4458,0.826,28,70.08
103643,PLANT_03,night,2,B,253.2,44.7,0.0,5.4,163.7,2.83,786.2,1032.1,5.58,218.0,217.0,25.4,82.0,water_cured,limestone,1779,0.072,14,83.79
905375,PLANT_04,swing,5,A,381.6,38.5,0.0,15.74,190.9,0.78,693.4,1027.7,1.98,141.0,136.0,20.8,76.0,steam_cured,limestone,2951,-1.598,56,110.0
244323,PLANT_02,swing,5,B,180.0,0.0,60.4,4.55,207.3,5.67,482.2,1018.6,2.63,87.0,81.0,20.3,34.0,water_cured,limestone,4000,-0.978,56,97.29
133902,PLANT_01,day,0,A,298.6,92.5,16.2,0.0,165.3,4.85,860.8,651.7,1.38,28.0,145.0,31.2,69.0,air_cured,basalt,1119,-0.485,28,97.02
201235,PLANT_02,night,3,A,429.8,122.9,0.0,15.18,149.7,6.4,844.2,696.8,1.0,147.0,113.0,13.9,48.0,air_cured,gravel,3690,1.123,56,110.0
359460,PLANT_01,day,6,B,330.5,0.0,32.6,0.0,187.0,4.62,653.3,996.4,1.0,147.0,126.0,28.0,53.0,water_cured,granite,1118,-1.292,14,92.06
198112,PLANT_02,night,3,A,392.7,0.0,17.2,16.83,187.7,8.68,725.5,850.8,1.88,75.0,86.0,18.0,55.0,air_cured,limestone,2418,0.647,28,101.69
930226,PLANT_01,day,3,B,215.1,105.2,0.0,2.89,181.0,3.62,853.9,890.0,1.0,167.0,92.0,37.7,57.0,sealed,gravel,2499,1.257,90,97.89
225840,PLANT_02,night,6,B,217.9,136.3,0.0,5.83,181.9,6.09,833.6,920.6,2.96,80.0,102.0,22.1,63.0,water_cured,granite,3668,-0.111,14,86.7
445448,PLANT_02,day,1,C,430.6,0.0,0.0,17.49,172.2,2.95,869.3,832.6,1.92,240.0,91.0,7.5,52.0,water_cured,limestone,2069,0.233,28,107.47
128848,PLANT_04,day,4,B,337.1,94.8,68.2,0.0,177.5,4.98,761.2,808.5,1.75,130.0,118.0,17.5,52.0,sealed,limestone,1725,-0.231,180,110.0
435487,PLANT_03,day,1,,337.2,140.1,16.0,0.0,170.5,5.36,804.6,980.0,1.0,155.0,94.0,11.2,81.0,sealed,basalt,1450,-1.351,56,110.0
330689,PLANT_01,swing,5,A,251.7,2.6,78.6,2.39,201.8,5.67,875.0,713.1,1.86,73.0,213.0,35.0,65.0,air_cured,gravel,3470,0.037,90,96.94
634659,PLANT_04,day,0,C,337.1,136.9,15.5,3.88,230.7,5.55,682.2,909.2,2.2,91.0,143.0,15.1,45.0,water_cured,basalt,760,-0.919,28,107.38
703193,PLANT_03,day,0,A,249.8,40.2,51.0,26.14,179.5,0.0,768.5,886.6,1.0,57.0,156.0,28.8,67.0,sealed,gravel,4152,0.91,365,110.0
569872,PLANT_03,day,4,B,413.1,67.3,29.4,0.0,174.8,3.86,483.9,976.7,1.3,32.0,114.0,26.8,38.0,water_cured,limestone,27,0.894,7,88.5
261436,PLANT_01,night,4,B,520.0,10.4,37.0,0.0,181.4,2.85,546.2,1250.0,2.16,163.0,59.0,11.9,67.0,water_cured,granite,3141,0.017,28,110.0
844821,PLANT_03,swing,1,A,363.9,105.1,39.2,0.0,158.6,3.24,775.0,842.5,1.0,106.0,161.0,9.4,75.0,water_cured,basalt,2036,-0.481,28,110.0
657165,PLANT_02,swing,0,A,285.6,95.9,14.9,6.86,194.1,3.43,791.8,1036.9,1.28,56.0,115.0,27.0,80.0,air_cured,gravel,2338,0.549,56,96.23
125475,PLANT_01,swing,5,B,180.0,144.9,0.0,8.94,186.0,5.95,677.4,1010.9,1.06,213.0,139.0,17.7,73.0,water_cured,gravel,1235,-0.728,90,100.21
931508,PLANT_03,day,4,A,212.1,129.2,69.5,0.0,164.5,4.41,653.3,1058.4,2.86,62.0,117.0,20.1,46.0,steam_cured,granite,2591,-2.649,56,100.21
719585,PLANT_04,swing,3,A,438.8,49.5,106.7,5.17,197.6,2.98,680.9,950.1,4.04,118.0,55.0,21.2,55.0,water_cured,gravel,558,-1.014,28,110.0
776994,PLANT_01,day,4,B,258.0,221.0,109.7,20.56,175.5,1.06,741.1,1181.8,2.21,57.0,103.0,5.0,86.0,water_cured,granite,4961,-0.467,28,106.75
460185,PLANT_02,day,3,A,304.0,124.3,10.1,5.28,150.7,7.07,465.5,1075.9,1.52,191.0,90.0,19.5,59.0,sealed,limestone,1328,-1.173,28,108.07
970729,PLANT_03,day,1,B,375.9,79.7,2.0,7.57,183.8,2.71,771.2,1078.2,3.18,141.0,129.0,28.0,63.0,water_cured,limestone,1003,1.262,28,104.31
509386,PLANT_04,day,4,A,433.8,0.0,10.1,20.11,180.9,3.74,723.6,782.0,1.0,109.0,141.0,7.7,77.0,air_cured,gravel,2745,-1.559,1,76.59
